# d=[337.67291431 395.81229151 292.37194692 241.49389559 279.32503474
 240.68127613 240.96929768 257.31710769]
# TotalMass=6.49314606224876T, max_u17=48.98601775662887mm
Time (s), Displacement (mm)
2.240000000000000047e-01,-5.025335889318854887e-01
2.260000000000000064e-01,-4.996087452005257834e-01
2.280000000000000082e-01,-4.967523815658763109e-01
2.300000000000000100e-01,-4.939723915719529956e-01
2.320000000000000118e-01,-4.912767300609603982e-01
2.340000000000000135e-01,-4.886730777083130306e-01
2.360000000000000153e-01,-4.861684910947085547e-01
2.380000000000000171e-01,-4.837690351205482520e-01
2.399999999999999911e-01,-4.814793959312178018e-01
2.419999999999999929e-01,-4.793024749101795212e-01
2.439999999999999947e-01,-4.772389674395369763e-01
2.459999999999999964e-01,-4.752869336474683792e-01
2.479999999999999982e-01,-4.734413718214128819e-01
2.500000000000000000e-01,-4.716938081222094015e-01
2.520000000000000018e-01,-4.700319182954564301e-01
2.540000000000000036e-01,-4.684391979497706804e-01
2.560000000000000053e-01,-4.668946974984696796e-01
2.580000000000000071e-01,-4.653728360323983182e-01
2.600000000000000089e-01,-4.638526994791741243e-01
2.620000000000000107e-01,-4.623274280183451435e-01
2.640000000000000124e-01,-4.607949063226237651e-01
2.660000000000000142e-01,-4.592485564882968219e-01
2.680000000000000160e-01,-4.576776186199696950e-01
2.700000000000000178e-01,-4.560675062488187548e-01
2.720000000000000195e-01,-4.544002256590187194e-01
2.740000000000000213e-01,-4.526548482351734348e-01
2.760000000000000231e-01,-4.508080256762284632e-01
2.780000000000000249e-01,-4.488345390422278647e-01
2.800000000000000266e-01,-4.467027310185802125e-01
2.820000000000000284e-01,-4.443699617571464366e-01
2.840000000000000302e-01,-4.417883679744377678e-01
2.860000000000000320e-01,-4.389106259509261698e-01
2.880000000000000338e-01,-4.356905701938413866e-01
2.899999999999999800e-01,-4.320838071411544634e-01
2.919999999999999818e-01,-4.280483133469192292e-01
2.939999999999999836e-01,-4.235450052320192116e-01
2.959999999999999853e-01,-4.185382656345341679e-01
2.979999999999999871e-01,-4.129964114447562396e-01
2.999999999999999889e-01,-4.068920770574336876e-01
3.019999999999999907e-01,-4.002025095594444193e-01
3.039999999999999925e-01,-3.929097842761492543e-01
3.059999999999999942e-01,-3.850009141777875898e-01
3.079999999999999960e-01,-3.764678413811568536e-01
3.099999999999999978e-01,-3.673073239242509724e-01
3.119999999999999996e-01,-3.575207264755040359e-01
3.140000000000000013e-01,-3.471137283947643981e-01
3.160000000000000031e-01,-3.360959663590029067e-01
3.180000000000000049e-01,-3.244806312748061972e-01
3.200000000000000067e-01,-3.122901429855339250e-01
3.220000000000000084e-01,-2.995618149893784499e-01
3.240000000000000102e-01,-2.863413214622135827e-01
3.260000000000000120e-01,-2.726761962441088816e-01
3.280000000000000138e-01,-2.586154761954053694e-01
3.300000000000000155e-01,-2.442093877824966786e-01
3.320000000000000173e-01,-2.295090810935012104e-01
3.340000000000000191e-01,-2.145664126972326446e-01
3.360000000000000209e-01,-1.994337763464618107e-01
3.380000000000000226e-01,-1.841639785438254628e-01
3.400000000000000244e-01,-1.688101544390107345e-01
3.420000000000000262e-01,-1.534257183702687766e-01
3.440000000000000280e-01,-1.380643425336641750e-01
3.460000000000000298e-01,-1.227799566788481261e-01
3.480000000000000315e-01,-1.076267613152969149e-01
3.500000000000000333e-01,-9.265924661296573439e-02
3.519999999999999796e-01,-7.793220897026489902e-02
3.539999999999999813e-01,-6.350075710650621152e-02
3.559999999999999831e-01,-4.942029955243510547e-02
3.579999999999999849e-01,-3.574650562203719045e-02
3.599999999999999867e-01,-2.253523242497400270e-02
3.619999999999999885e-01,-9.842411293671662204e-03
3.639999999999999902e-01,2.276111792016712130e-03
3.659999999999999920e-01,1.376478556998536086e-02
3.679999999999999938e-01,2.456861440030373017e-02
3.699999999999999956e-01,3.463347006874604311e-02
3.719999999999999973e-01,4.390645120901985610e-02
