# d=[522.6741935  205.11179182 427.69756828 628.78883164 535.50685187
 250.17003702 438.37167934 201.54830957]
# TotalMass=14.37241676263656T, max_u17=69.9555162865256mm
Time (s), Displacement (mm)
3.668000000000000149e+00,-4.488860048847492834e+01
3.669999999999999929e+00,-4.450829284574429323e+01
3.672000000000000153e+00,-4.409746911654057300e+01
3.673999999999999932e+00,-4.365644706349747395e+01
3.676000000000000156e+00,-4.318555405788418255e+01
3.677999999999999936e+00,-4.268512282820145032e+01
3.680000000000000160e+00,-4.215548769557810971e+01
3.681999999999999940e+00,-4.159698137886307734e+01
3.684000000000000163e+00,-4.100993241385748433e+01
3.685999999999999943e+00,-4.039466324300335032e+01
3.688000000000000167e+00,-3.975148899781261491e+01
3.689999999999999947e+00,-3.908071695658730960e+01
3.692000000000000171e+00,-3.838264665416679833e+01
3.693999999999999950e+00,-3.765757060917690779e+01
3.696000000000000174e+00,-3.690577562653061250e+01
3.697999999999999954e+00,-3.612754462748556961e+01
3.700000000000000178e+00,-3.532315895507760928e+01
3.701999999999999957e+00,-3.449290109804300641e+01
3.704000000000000181e+00,-3.363705777051146839e+01
3.705999999999999961e+00,-3.275592327733955500e+01
3.708000000000000185e+00,-3.184980308608178490e+01
3.709999999999999964e+00,-3.091901751694868494e+01
3.712000000000000188e+00,-2.996390545280178941e+01
3.713999999999999968e+00,-2.898482796369422942e+01
3.716000000000000192e+00,-2.798217173618634490e+01
3.717999999999999972e+00,-2.695635219801821592e+01
3.720000000000000195e+00,-2.590788994769692621e+01
3.721999999999999975e+00,-2.483748662118973272e+01
3.724000000000000199e+00,-2.374595269551126364e+01
3.725999999999999979e+00,-2.263413472723304309e+01
3.728000000000000203e+00,-2.150291571015027259e+01
3.729999999999999982e+00,-2.035321478377457538e+01
3.732000000000000206e+00,-1.918598633889467564e+01
3.733999999999999986e+00,-1.800221859940602798e+01
3.736000000000000210e+00,-1.680293178630919826e+01
3.737999999999999989e+00,-1.558917598690999107e+01
3.740000000000000213e+00,-1.436202885807708540e+01
3.741999999999999993e+00,-1.312259328661654578e+01
3.744000000000000217e+00,-1.187199511287417231e+01
3.745999999999999996e+00,-1.061138099698442083e+01
3.748000000000000220e+00,-9.341916473463189874e+00
3.750000000000000000e+00,-8.064784202706251293e+00
3.752000000000000224e+00,-6.781182391194639614e+00
3.754000000000000004e+00,-5.492323319465970854e+00
3.756000000000000227e+00,-4.199431891530655214e+00
3.758000000000000007e+00,-2.903744104042908170e+00
3.760000000000000231e+00,-1.606490116922942191e+00
3.762000000000000011e+00,-3.088770538559880152e-01
3.764000000000000234e+00,9.878981199550987968e-01
3.766000000000000014e+00,2.282636143792081462e+00
3.768000000000000238e+00,3.574138658500486621e+00
3.770000000000000018e+00,4.861211807445530830e+00
3.772000000000000242e+00,6.142670185079828649e+00
3.774000000000000021e+00,7.417341045266504729e+00
3.776000000000000245e+00,8.684068656312550871e+00
3.778000000000000025e+00,9.941718672606935314e+00
3.780000000000000249e+00,1.118918238479771610e+01
3.782000000000000028e+00,1.242538071169542668e+01
3.784000000000000252e+00,1.364926780673195594e+01
3.786000000000000032e+00,1.485983416827470194e+01
3.788000000000000256e+00,1.605610916443112401e+01
3.790000000000000036e+00,1.723716290704894050e+01
3.792000000000000259e+00,1.840210743431781637e+01
3.794000000000000039e+00,1.955009718488095416e+01
3.796000000000000263e+00,2.068032876734154968e+01
3.798000000000000043e+00,2.179204004675997908e+01
3.800000000000000266e+00,2.288450857421980444e+01
3.802000000000000046e+00,2.395704941632993723e+01
3.804000000000000270e+00,2.500901246015980206e+01
3.806000000000000050e+00,2.603977923735456557e+01
3.808000000000000274e+00,2.704875932800424110e+01
3.810000000000000053e+00,2.803538643179178180e+01
3.812000000000000277e+00,2.899911419227563059e+01
3.814000000000000057e+00,2.993941186909846408e+01
3.816000000000000281e+00,3.085575996220998363e+01
3.818000000000000060e+00,3.174764590098794770e+01
3.820000000000000284e+00,3.261462683300521803e+01
3.822000000000000064e+00,3.345639266419829028e+01
3.824000000000000288e+00,3.427269564403589897e+01
3.826000000000000068e+00,3.506328055441575486e+01
3.828000000000000291e+00,3.582788251866169560e+01
3.830000000000000071e+00,3.656622554930804370e+01
3.832000000000000295e+00,3.727802191063749149e+01
3.834000000000000075e+00,3.796297234954896993e+01
3.836000000000000298e+00,3.862076722096242065e+01
3.838000000000000078e+00,3.925108850199428900e+01
3.839999999999999858e+00,3.985361264427731243e+01
3.842000000000000082e+00,4.042801419749125813e+01
3.843999999999999861e+00,4.097397011236638775e+01
3.846000000000000085e+00,4.149116456101849337e+01
3.847999999999999865e+00,4.197929409674622292e+01
3.850000000000000089e+00,4.243807297729875216e+01
3.851999999999999869e+00,4.286723845743215833e+01
3.854000000000000092e+00,4.326655585832109097e+01
3.855999999999999872e+00,4.363582323346329872e+01
3.858000000000000096e+00,4.397487547260026020e+01
3.859999999999999876e+00,4.428358772534971877e+01
3.862000000000000099e+00,4.456187804349416126e+01
3.863999999999999879e+00,4.480970917192681213e+01
3.866000000000000103e+00,4.502708949955096074e+01
3.867999999999999883e+00,4.521407321211779617e+01
3.870000000000000107e+00,4.537075970561024008e+01
3.871999999999999886e+00,4.549729235825107310e+01
3.874000000000000110e+00,4.559385678064517577e+01
3.875999999999999890e+00,4.566067867579044304e+01
3.878000000000000114e+00,4.569802144350938988e+01
3.879999999999999893e+00,4.570618365783447956e+01
3.882000000000000117e+00,4.568549653227415774e+01
3.883999999999999897e+00,4.563632146846644844e+01
3.886000000000000121e+00,4.555904776058959982e+01
3.887999999999999901e+00,4.545409050325141465e+01
3.890000000000000124e+00,4.532188872651799727e+01
3.891999999999999904e+00,4.516290376006134721e+01
3.894000000000000128e+00,4.497761781044644636e+01
3.895999999999999908e+00,4.476653272215220625e+01
3.898000000000000131e+00,4.453016888428561515e+01
3.899999999999999911e+00,4.426897053476372434e+01
3.902000000000000135e+00,4.398321120649821125e+01
3.903999999999999915e+00,4.367308668959844908e+01
3.906000000000000139e+00,4.333880790761372026e+01
3.907999999999999918e+00,4.298059998031673246e+01
3.910000000000000142e+00,4.259870123445250556e+01
3.911999999999999922e+00,4.219336213097544430e+01
3.914000000000000146e+00,4.176484407416047162e+01
3.915999999999999925e+00,4.131341806670766204e+01
3.918000000000000149e+00,4.083936317797137860e+01
3.919999999999999929e+00,4.034296480098313964e+01
3.922000000000000153e+00,3.982451268826545743e+01
3.923999999999999932e+00,3.928429877658995650e+01
3.926000000000000156e+00,3.872261483626767387e+01
3.927999999999999936e+00,3.813975000946727789e+01
3.930000000000000160e+00,3.753598833166910964e+01
3.931999999999999940e+00,3.691160635765145770e+01
3.934000000000000163e+00,3.626687103530833411e+01
3.935999999999999943e+00,3.560203798407837184e+01
3.938000000000000167e+00,3.491735033724796011e+01
3.939999999999999947e+00,3.421303830708470883e+01
