# d=[650. 650. 650. 650. 650. 650. 650. 650.]
# TotalMass=35.785010625000005T, max_u17=10.69244834282673mm
Time (s), Displacement (mm)
1.258200000000000074e+01,-5.357042351097882626e-01
1.258399999999999963e+01,-6.634873848690030496e-01
1.258600000000000030e+01,-7.863548127755644046e-01
1.258800000000000097e+01,-9.035600469657758538e-01
1.258999999999999986e+01,-1.014401149389553058e+00
1.259200000000000053e+01,-1.118226910796438212e+00
1.259399999999999942e+01,-1.214441081597873007e+00
1.259600000000000009e+01,-1.302504729886888146e+00
1.259800000000000075e+01,-1.381937025568309441e+00
1.259999999999999964e+01,-1.452344509430366859e+00
1.260200000000000031e+01,-1.513449661206178298e+00
1.260400000000000098e+01,-1.565059955133815572e+00
1.260599999999999987e+01,-1.607037027948550856e+00
1.260800000000000054e+01,-1.639295704440518531e+00
1.260999999999999943e+01,-1.661803211490400445e+00
1.261200000000000010e+01,-1.674578469206561948e+00
1.261400000000000077e+01,-1.677691240981724619e+00
1.261599999999999966e+01,-1.671260846214253748e+00
1.261800000000000033e+01,-1.655454111656395222e+00
1.262000000000000099e+01,-1.630482291730524391e+00
1.262199999999999989e+01,-1.596596798468209677e+00
1.262400000000000055e+01,-1.554083779192323433e+00
1.262599999999999945e+01,-1.503257869201343411e+00
1.262800000000000011e+01,-1.444455674066706941e+00
1.263000000000000078e+01,-1.378029679450530010e+00
1.263199999999999967e+01,-1.304343334751576933e+00
1.263400000000000034e+01,-1.223767947565978842e+00
1.263600000000000101e+01,-1.136681780054449087e+00
1.263799999999999990e+01,-1.043471401588653258e+00
1.264000000000000057e+01,-9.445349841802561652e-01
1.264199999999999946e+01,-8.402869421635825731e-01
1.264400000000000013e+01,-7.311631364805432076e-01
1.264600000000000080e+01,-6.176257788449605046e-01
1.264799999999999969e+01,-5.001672771223319991e-01
1.265000000000000036e+01,-3.793124882750623095e-01
1.265200000000000102e+01,-2.556190983140484985e-01
1.265399999999999991e+01,-1.296761133076313466e-01
1.265600000000000058e+01,-2.100665811525820759e-03
1.265799999999999947e+01,1.264665103322052120e-01
1.266000000000000014e+01,2.553665043629327336e-01
1.266200000000000081e+01,3.839281395428381649e-01
1.266399999999999970e+01,5.114740205283375696e-01
1.266600000000000037e+01,6.373264135586951262e-01
1.266800000000000104e+01,7.608127678114272596e-01
1.266999999999999993e+01,8.812708116671246206e-01
1.267200000000000060e+01,9.980532468991646367e-01
1.267399999999999949e+01,1.110532145639668400e+00
1.267600000000000016e+01,1.218103207524549925e+00
1.267800000000000082e+01,1.320190045484620267e+00
1.267999999999999972e+01,1.416269013109724639e+00
1.268200000000000038e+01,1.505894187568329823e+00
1.268400000000000105e+01,1.588681643581018710e+00
1.268599999999999994e+01,1.664293629486817583e+00
1.268800000000000061e+01,1.732442705363512081e+00
1.268999999999999950e+01,1.792895076225152762e+00
1.269200000000000017e+01,1.845472803874894208e+00
1.269400000000000084e+01,1.890054639495039934e+00
1.269599999999999973e+01,1.926575302857061134e+00
1.269800000000000040e+01,1.955023138520814996e+00
1.270000000000000107e+01,1.975436193586142197e+00
1.270199999999999996e+01,1.987896922686487100e+00
1.270400000000000063e+01,1.992525885366044580e+00
1.270599999999999952e+01,1.989474899198118596e+00
1.270800000000000018e+01,1.978920218638098305e+00
1.271000000000000085e+01,1.961056357426957719e+00
1.271199999999999974e+01,1.936091104052032774e+00
1.271400000000000041e+01,1.904242133600038578e+00
1.271600000000000108e+01,1.865735404962723276e+00
1.271799999999999997e+01,1.820805287359025693e+00
1.272000000000000064e+01,1.769696131930265981e+00
1.272199999999999953e+01,1.712664837611311608e+00
1.272400000000000020e+01,1.649983885639808578e+00
1.272600000000000087e+01,1.581944341491374306e+00
1.272799999999999976e+01,1.508858430903520897e+00
1.273000000000000043e+01,1.431061454308204972e+00
1.273200000000000109e+01,1.348912969730007960e+00
1.273399999999999999e+01,1.262797309578803651e+00
1.273600000000000065e+01,1.173123576144713631e+00
1.273799999999999955e+01,1.080325276148603297e+00
1.274000000000000021e+01,9.848562987556824799e-01
1.274200000000000088e+01,8.871867092096565877e-01
1.274399999999999977e+01,7.878051592792547630e-01
1.274600000000000044e+01,6.872209645387058474e-01
1.274800000000000111e+01,5.859622795776950888e-01
1.275000000000000000e+01,4.845736231315995735e-01
1.275200000000000067e+01,3.836125981622749981e-01
1.275399999999999956e+01,2.836457035993751319e-01
1.275600000000000023e+01,1.852432146141191338e-01
1.275800000000000090e+01,8.897320756882126647e-02
1.275999999999999979e+01,-4.605087729834093230e-03
1.276200000000000045e+01,-9.494832591336289929e-02
1.276400000000000112e+01,-1.815361124300556017e-01
1.276600000000000001e+01,-2.638776915801608336e-01
1.276800000000000068e+01,-3.415178478569490528e-01
1.276999999999999957e+01,-4.140416590193855551e-01
1.277200000000000024e+01,-4.810778320179135426e-01
1.277400000000000091e+01,-5.423004813618657050e-01
1.277599999999999980e+01,-5.974293567085484646e-01
1.277800000000000047e+01,-6.462286711499080072e-01
1.278000000000000114e+01,-6.885048122282685368e-01
1.278200000000000003e+01,-7.241032774898089608e-01
1.278400000000000070e+01,-7.529051945945105517e-01
1.278599999999999959e+01,-7.748238012149528675e-01
1.278800000000000026e+01,-7.898011829887766622e-01
1.279000000000000092e+01,-7.978054539200455375e-01
1.279199999999999982e+01,-7.988284715420791438e-01
1.279400000000000048e+01,-7.928840884055414762e-01
1.279600000000000115e+01,-7.800068761789509253e-01
1.279800000000000004e+01,-7.602512263464462627e-01
1.280000000000000071e+01,-7.336907223197052241e-01
1.280199999999999960e+01,-7.004177242299209905e-01
1.280400000000000027e+01,-6.605431593126890322e-01
1.280600000000000094e+01,-6.141965155425341827e-01
1.280799999999999983e+01,-5.615260799618243537e-01
1.281000000000000050e+01,-5.026994976561950379e-01
1.281199999999999939e+01,-4.379047085216040136e-01
1.281400000000000006e+01,-3.673512858280132409e-01
1.281600000000000072e+01,-2.912721474193377680e-01
1.281799999999999962e+01,-2.099255448953635528e-01
1.282000000000000028e+01,-1.235971684275613408e-01
1.282200000000000095e+01,-3.260214614132943278e-02
1.282399999999999984e+01,6.271332207100341338e-02
1.282600000000000051e+01,1.619709672892067354e-01
1.282799999999999940e+01,2.647603395104839996e-01
1.283000000000000007e+01,3.706397737534030679e-01
1.283200000000000074e+01,4.791385432317287751e-01
1.283399999999999963e+01,5.897602059836566379e-01
1.283600000000000030e+01,7.019870436511864709e-01
1.283800000000000097e+01,8.152853929016903312e-01
1.283999999999999986e+01,9.290707692483517466e-01
1.284200000000000053e+01,1.042673378368535131e+00
1.284399999999999942e+01,1.155385366880745446e+00
1.284600000000000009e+01,1.266507727607789180e+00
1.284800000000000075e+01,1.375355750470021565e+00
1.284999999999999964e+01,1.481263617561894952e+00
1.285200000000000031e+01,1.583587875211610152e+00
1.285400000000000098e+01,1.681709657516081258e+00
1.285599999999999987e+01,1.775035760875057100e+00
1.285800000000000054e+01,1.862998923630491133e+00
1.285999999999999943e+01,1.945057859587804749e+00
1.286200000000000010e+01,2.020697689915599504e+00
1.286400000000000077e+01,2.089431331200097386e+00
1.286599999999999966e+01,2.150802100062807920e+00
1.286800000000000033e+01,2.204387449956236811e+00
1.287000000000000099e+01,2.249803422736738501e+00
1.287199999999999989e+01,2.286709137572556116e+00
1.287400000000000055e+01,2.314810563264869003e+00
1.287599999999999945e+01,2.333862937963263384e+00
1.287800000000000011e+01,2.343671476503140561e+00
1.288000000000000078e+01,2.344090369811151042e+00
1.288199999999999967e+01,2.335020396578326718e+00
1.288400000000000034e+01,2.316405690597000078e+00
1.288600000000000101e+01,2.288230330944672986e+00
1.288799999999999990e+01,2.250515348531946458e+00
1.289000000000000057e+01,2.203316549985652628e+00
1.289199999999999946e+01,2.146723348680881216e+00
1.289400000000000013e+01,2.080858584612485629e+00
1.289600000000000080e+01,2.005879161380821785e+00
1.289799999999999969e+01,1.921977243694459103e+00
1.290000000000000036e+01,1.829381731317134774e+00
1.290200000000000102e+01,1.728359731197179228e+00
1.290399999999999991e+01,1.619217766115095714e+00
1.290600000000000058e+01,1.502302475417092387e+00
1.290799999999999947e+01,1.378000586485780943e+00
1.291000000000000014e+01,1.246737979937496688e+00
1.291200000000000081e+01,1.108977752026113706e+00
1.291399999999999970e+01,9.652172974681674233e-01
1.291600000000000037e+01,8.159845796046460986e-01
1.291800000000000104e+01,6.618338904181859661e-01
1.291999999999999993e+01,5.033645374687502061e-01
