# d=[367.87284522 409.13036753 336.8975626  303.36503701 264.08523418
 255.79082822 268.46756227 239.81218468]
# TotalMass=7.140152630913054T, max_u17=47.244129455708034mm
Time (s), Displacement (mm)
4.360000000000000320e+00,4.149805675391722559e+01
4.362000000000000099e+00,4.153562135760753904e+01
4.363999999999999879e+00,4.152375160821782174e+01
4.365999999999999659e+00,4.146258841524246463e+01
4.368000000000000327e+00,4.135234432902414881e+01
4.370000000000000107e+00,4.119329844995179002e+01
4.371999999999999886e+00,4.098579095581834508e+01
4.373999999999999666e+00,4.073021736607479681e+01
4.376000000000000334e+00,4.042702266062421756e+01
4.378000000000000114e+00,4.007669536823939183e+01
4.379999999999999893e+00,3.967976173679813456e+01
4.381999999999999673e+00,3.923678009481029250e+01
4.384000000000000341e+00,3.874833551096234174e+01
4.386000000000000121e+00,3.821503485483385276e+01
4.387999999999999901e+00,3.763750235636369013e+01
4.389999999999999680e+00,3.701637575278910930e+01
4.392000000000000348e+00,3.635230309859510101e+01
4.394000000000000128e+00,3.564594029594169200e+01
4.395999999999999908e+00,3.489794938022339466e+01
4.397999999999999687e+00,3.410899756876467848e+01
4.400000000000000355e+00,3.327985146345577050e+01
4.402000000000000135e+00,3.241147186336684172e+01
4.403999999999999915e+00,3.150492026776117527e+01
4.405999999999999694e+00,3.056126590362228157e+01
4.408000000000000362e+00,2.958158752943563030e+01
4.410000000000000142e+00,2.856697541478073887e+01
4.411999999999999922e+00,2.751853344929222800e+01
4.413999999999999702e+00,2.643738138314665775e+01
4.416000000000000369e+00,2.532465723776708089e+01
4.418000000000000149e+00,2.418151994263693183e+01
4.419999999999999929e+00,2.300915224855052443e+01
4.421999999999999709e+00,2.180876394012961583e+01
4.424000000000000377e+00,2.058159532578115858e+01
4.426000000000000156e+00,1.932892092926935845e+01
4.427999999999999936e+00,1.805205325318058840e+01
4.429999999999999716e+00,1.675234644023678499e+01
4.432000000000000384e+00,1.543119963154432028e+01
4.434000000000000163e+00,1.409005981649257144e+01
4.435999999999999943e+00,1.273042398859382374e+01
4.437999999999999723e+00,1.135384046280264059e+01
4.440000000000000391e+00,9.961909267209376750e+00
4.442000000000000171e+00,8.556281587600299332e+00
4.443999999999999950e+00,7.138658308340437131e+00
4.445999999999999730e+00,5.710787748890259863e+00
4.448000000000000398e+00,4.274462735223711007e+00
4.450000000000000178e+00,2.831517165331095764e+00
4.451999999999999957e+00,1.383822226878544948e+00
4.453999999999999737e+00,-6.671759489012052402e-02
4.456000000000000405e+00,-1.518168614993653520e+00
4.458000000000000185e+00,-2.968572089902810962e+00
4.459999999999999964e+00,-4.416048543493602097e+00
4.461999999999999744e+00,-5.858902043881753841e+00
4.464000000000000412e+00,-7.295524126419636879e+00
4.466000000000000192e+00,-8.724297852413982923e+00
4.467999999999999972e+00,-1.014360216232381617e+01
4.469999999999999751e+00,-1.155181631933887232e+01
4.472000000000000419e+00,-1.294732452608521101e+01
4.474000000000000199e+00,-1.432852081110255504e+01
4.475999999999999979e+00,-1.569381427772037796e+01
4.477999999999999758e+00,-1.704163478486685079e+01
4.480000000000000426e+00,-1.837043908904920642e+01
4.482000000000000206e+00,-1.967871742383186984e+01
4.483999999999999986e+00,-2.096500043416830295e+01
4.485999999999999766e+00,-2.222786632545838259e+01
4.488000000000000433e+00,-2.346594803862270595e+01
4.490000000000000213e+00,-2.467794022900507755e+01
4.491999999999999993e+00,-2.586260581263256952e+01
4.493999999999999773e+00,-2.701878184976705910e+01
4.496000000000000441e+00,-2.814538456156210344e+01
4.498000000000000220e+00,-2.924141331739555127e+01
4.500000000000000000e+00,-3.030595348274031764e+01
4.501999999999999780e+00,-3.133817807405118572e+01
4.504000000000000448e+00,-3.233734822194772818e+01
4.506000000000000227e+00,-3.330281249176314873e+01
4.508000000000000007e+00,-3.423400514769485881e+01
4.509999999999999787e+00,-3.513044347166538728e+01
4.512000000000000455e+00,-3.599172426087520904e+01
4.514000000000000234e+00,-3.681751963086994550e+01
4.516000000000000014e+00,-3.760757224685598743e+01
4.517999999999999794e+00,-3.836169009854762635e+01
4.520000000000000462e+00,-3.907974093614626554e+01
4.522000000000000242e+00,-3.976164646045742046e+01
4.524000000000000021e+00,-4.040737634913368481e+01
4.525999999999999801e+00,-4.101694224267043865e+01
4.528000000000000469e+00,-4.159039180871569386e+01
4.530000000000000249e+00,-4.212780298842159254e+01
4.532000000000000028e+00,-4.262927854043287113e+01
4.533999999999999808e+00,-4.309494099490045471e+01
4.536000000000000476e+00,-4.352492811954822827e+01
4.538000000000000256e+00,-4.391938898151893511e+01
4.540000000000000036e+00,-4.427848065320458204e+01
4.541999999999999815e+00,-4.460236559853171201e+01
4.544000000000000483e+00,-4.489120975188438223e+01
4.546000000000000263e+00,-4.514518122934282474e+01
4.548000000000000043e+00,-4.536444959281555356e+01
4.549999999999999822e+00,-4.554918558592346045e+01
4.552000000000000490e+00,-4.569956123927146052e+01
4.554000000000000270e+00,-4.581575024229210413e+01
4.556000000000000050e+00,-4.589792848904584588e+01
4.557999999999999829e+00,-4.594627472457803208e+01
4.560000000000000497e+00,-4.596082880361094425e+01
4.562000000000000277e+00,-4.594135010696275145e+01
4.564000000000000057e+00,-4.588746103473925331e+01
4.565999999999999837e+00,-4.579879056333655285e+01
4.568000000000000504e+00,-4.567497554556215533e+01
4.570000000000000284e+00,-4.551566235569282526e+01
